Time,Displacement,Force,Machine Displacement,Engineering Strain,Engineering Stress,True Strain,True Stress
s,mm,kN,mm,,MPa,,MPa
5.01001,0.01670808078406148,2.99211,0.118095,0.0006683232313624592,152.14338418144493,0.0006681000028453314,152.2450651395915
5.22001,0.01794228078406148,3.18543,0.124382,0.0007176912313624593,161.9733566857837,0.0007174338141673414,162.08960354359144
5.42001,0.01893308078406148,3.36143,0.130928,0.0007573232313624592,170.9226385022725,0.0007570366068265646,171.05208218717604
5.62001,0.02011028078406148,3.54753,0.136536,0.0008044112313624592,180.38548705936662,0.0008040878660488146,180.530591171132
5.83001,0.02129398078406148,3.75837,0.143288,0.0008517592313624591,191.1063198899831,0.0008513966903187904,191.26909646212107
6.03001,0.02248618078406148,3.94033,0.148865,0.0008994472313624592,200.35865693162117,0.0008990429710903962,200.5388689708778
6.24001,0.02357588078406148,4.12015,0.154831,0.0009430352313624592,209.50217884208146,0.0009425908529929764,209.69974677777674
6.44001,0.02465478078406148,4.3197,0.161057,0.0009861912313624591,219.64893558344704,0.000985705264268127,219.86555143769755
6.65001,0.02595858078406148,4.531,0.167,0.0010383432313624593,230.39315858244754,0.0010378045259046738,230.63238575921386
6.86001,0.02706908078406148,4.72162,0.17321,0.0010827632313624592,240.0858409680106,0.0010821774660467324,240.34579708898147
7.06001,0.02826548078406148,4.91779,0.179192,0.0011306192313624592,250.06073081994586,0.0011299805627879738,250.34345429121944
7.27001,0.02962608078406148,5.14378,0.185867,0.0011850432313624593,261.5519137614703,0.0011843416218693993,261.8618640865232
7.49001,0.03079808078406148,5.3411,0.19207,0.0012319232313624591,271.5852790343656,0.0012311650365664393,271.9198512489041
7.68001,0.03205648078406148,5.53947,0.197983,0.0012822592313624591,281.672034909007,0.0012814378390777563,282.0332114759857
7.88001,0.033254380784061476,5.74454,0.203728,0.001330175231362459,292.0994736709806,0.0013292913320298064,292.48801715595175
8.09001,0.03462318078406148,5.97455,0.210381,0.0013849272313624591,303.79506634490446,0.0013839691041666016,304.2158004050391
8.29001,0.035781280784061474,6.16343,0.216248,0.001431251231362459,313.3992728761454,0.0014302279675676053,313.8478259713575
8.49001,0.037064080784061475,6.37043,0.222679,0.001482563231362459,323.9248486489475,0.001481465319510129,324.40508771927904
8.71001,0.03823578078406148,6.57318,0.228577,0.001529431231362459,334.2343196051583,0.0015282628425785955,334.74550801215565
8.91001,0.03966888078406148,6.78303,0.23455,0.0015867552313624592,344.90481272555706,0.0015854976654041157,345.4520922414714
9.12001,0.040867080784061476,6.99115,0.240578,0.001634683231362459,355.4873384735551,0.0016333485910072392,356.0684476647195
9.32001,0.04214448078406148,7.20658,0.246826,0.0016857792313624592,366.44156450609023,0.0016843599004492036,367.0593040850426
9.52001,0.04316628078406148,7.38552,0.252357,0.001726651231362459,375.5403400074681,0.0017251622828086417,376.1887671979683
9.72001,0.044389180784061476,7.59449,0.258362,0.001775567231362459,386.1660867187844,0.0017739927752921005,386.8517505682257
